Source	Target	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
NCSTN	APH1A	9606.ENSP00000294785	9606.ENSP00000358105	0	0	0	0	0.088	0.985	0.900	0.995	0.999
PSEN1	APOE	9606.ENSP00000326366	9606.ENSP00000252486	0	0	0	0	0.062	0	0	0.900	0.902
PSEN1	SORL1	9606.ENSP00000326366	9606.ENSP00000260197	0	0	0	0	0.084	0	0	0.723	0.735
PSEN1	APBA1	9606.ENSP00000326366	9606.ENSP00000265381	0	0	0	0	0	0.678	0	0.476	0.824
PSEN1	APP	9606.ENSP00000326366	9606.ENSP00000284981	0	0	0	0	0.048	0.974	0.900	0.972	0.999
PSEN1	NCSTN	9606.ENSP00000326366	9606.ENSP00000294785	0	0	0	0	0.083	0.989	0.900	0.994	0.999
PSEN1	BACE1	9606.ENSP00000326366	9606.ENSP00000318585	0	0	0	0	0	0.270	0	0.980	0.985
PSEN1	APBB1	9606.ENSP00000326366	9606.ENSP00000477213	0	0	0	0	0	0	0	0.570	0.570
PSEN1	APBA2	9606.ENSP00000326366	9606.ENSP00000453293	0	0	0	0	0	0.312	0	0.709	0.792
PSEN1	APH1A	9606.ENSP00000326366	9606.ENSP00000358105	0	0	0	0	0.066	0.982	0.900	0.993	0.999
SORL1	APOE	9606.ENSP00000260197	9606.ENSP00000252486	0	0	0	0	0	0.622	0	0.987	0.995
SORL1	NCSTN	9606.ENSP00000260197	9606.ENSP00000294785	0	0	0	0	0	0	0	0.462	0.462
SORL1	APBB1	9606.ENSP00000260197	9606.ENSP00000477213	0	0	0	0	0.062	0	0	0.514	0.525
SORL1	PSEN1	9606.ENSP00000260197	9606.ENSP00000326366	0	0	0	0	0.084	0	0	0.723	0.735
SORL1	BACE1	9606.ENSP00000260197	9606.ENSP00000318585	0	0	0	0	0.062	0.058	0	0.926	0.930
SORL1	APP	9606.ENSP00000260197	9606.ENSP00000284981	0	0	0	0	0.063	0.887	0.800	0.989	0.999
