Source	Target	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
DISC1	DTNBP1	9606.ENSP00000355593	9606.ENSP00000341680	0	0	0	0	0	0	0	0.982	0.982
DISC1	COMT	9606.ENSP00000355593	9606.ENSP00000354511	0	0	0	0	0	0	0	0.735	0.735
DISC1	GRM3	9606.ENSP00000355593	9606.ENSP00000355316	0	0	0	0	0	0	0	0.610	0.610
DISC1	RGS4	9606.ENSP00000355593	9606.ENSP00000397181	0	0	0	0	0	0	0	0.668	0.668
DISC1	DAOA	9606.ENSP00000355593	9606.ENSP00000483757	0	0	0	0	0	0	0	0.751	0.751
DISC1	NRG1	9606.ENSP00000355593	9606.ENSP00000384620	0	0	0	0	0	0	0	0.807	0.807
DRD4	DISC1	9606.ENSP00000176183	9606.ENSP00000355593	0	0	0	0	0	0	0	0.452	0.452
DRD4	DTNBP1	9606.ENSP00000176183	9606.ENSP00000341680	0	0	0	0	0	0	0	0.505	0.505
DRD4	DAOA	9606.ENSP00000176183	9606.ENSP00000483757	0	0	0	0	0	0	0	0.519	0.519
DRD4	COMT	9606.ENSP00000176183	9606.ENSP00000354511	0	0	0	0	0	0	0	0.881	0.881
DTNBP1	DRD4	9606.ENSP00000341680	9606.ENSP00000176183	0	0	0	0	0	0	0	0.505	0.505
DTNBP1	DAO	9606.ENSP00000341680	9606.ENSP00000228476	0	0	0	0	0	0	0	0.681	0.681
DTNBP1	ZNF804A	9606.ENSP00000341680	9606.ENSP00000303252	0	0	0	0	0	0	0	0.633	0.633
DTNBP1	GRM3	9606.ENSP00000341680	9606.ENSP00000355316	0	0	0	0	0	0	0	0.632	0.632
DTNBP1	RGS4	9606.ENSP00000341680	9606.ENSP00000397181	0	0	0	0	0	0	0	0.710	0.710
DTNBP1	COMT	9606.ENSP00000341680	9606.ENSP00000354511	0	0	0	0	0.062	0	0	0.752	0.757
DTNBP1	DAOA	9606.ENSP00000341680	9606.ENSP00000483757	0	0	0	0	0	0	0	0.803	0.803
DTNBP1	NRG1	9606.ENSP00000341680	9606.ENSP00000384620	0	0	0	0	0	0	0	0.823	0.823
DTNBP1	DISC1	9606.ENSP00000341680	9606.ENSP00000355593	0	0	0	0	0	0	0	0.982	0.982
FNBP1L	DAOA	9606.ENSP00000271234	9606.ENSP00000483757	0	0	0	0	0	0	0	0.525	0.525
GRM3	DAO	9606.ENSP00000355316	9606.ENSP00000228476	0	0	0	0	0.161	0	0	0.471	0.538
GRM3	ZNF804A	9606.ENSP00000355316	9606.ENSP00000303252	0	0	0	0	0.077	0	0	0.469	0.488
GRM3	DTNBP1	9606.ENSP00000355316	9606.ENSP00000341680	0	0	0	0	0	0	0	0.632	0.632
GRM3	COMT	9606.ENSP00000355316	9606.ENSP00000354511	0	0	0	0	0	0.142	0	0.753	0.779
GRM3	NRG1	9606.ENSP00000355316	9606.ENSP00000384620	0	0	0	0	0	0	0	0.556	0.556
GRM3	DAOA	9606.ENSP00000355316	9606.ENSP00000483757	0	0	0	0	0	0	0	0.566	0.566
GRM3	DISC1	9606.ENSP00000355316	9606.ENSP00000355593	0	0	0	0	0	0	0	0.610	0.610
GRM3	RGS4	9606.ENSP00000355316	9606.ENSP00000397181	0	0	0	0	0.108	0	0	0.608	0.635
NRG1	DAO	9606.ENSP00000384620	9606.ENSP00000228476	0	0	0	0	0	0	0	0.556	0.556
NRG1	ZNF804A	9606.ENSP00000384620	9606.ENSP00000303252	0	0	0	0	0	0	0	0.595	0.595
NRG1	DTNBP1	9606.ENSP00000384620	9606.ENSP00000341680	0	0	0	0	0	0	0	0.823	0.823
NRG1	COMT	9606.ENSP00000384620	9606.ENSP00000354511	0	0	0	0	0	0	0	0.681	0.681
NRG1	GRM3	9606.ENSP00000384620	9606.ENSP00000355316	0	0	0	0	0	0	0	0.556	0.556
NRG1	DISC1	9606.ENSP00000384620	9606.ENSP00000355593	0	0	0	0	0	0	0	0.807	0.807
NRG1	RGS4	9606.ENSP00000384620	9606.ENSP00000397181	0	0	0	0	0.076	0	0	0.637	0.650
NRG1	DAOA	9606.ENSP00000384620	9606.ENSP00000483757	0	0	0	0	0	0	0	0.708	0.708
RGS4	DAO	9606.ENSP00000397181	9606.ENSP00000228476	0	0	0	0	0.097	0	0	0.517	0.545
RGS4	ZNF804A	9606.ENSP00000397181	9606.ENSP00000303252	0	0	0	0	0.081	0	0	0.459	0.481
RGS4	DTNBP1	9606.ENSP00000397181	9606.ENSP00000341680	0	0	0	0	0	0	0	0.710	0.710
RGS4	COMT	9606.ENSP00000397181	9606.ENSP00000354511	0	0	0	0	0	0	0	0.766	0.766
RGS4	GRM3	9606.ENSP00000397181	9606.ENSP00000355316	0	0	0	0	0.108	0	0	0.608	0.635
RGS4	DISC1	9606.ENSP00000397181	9606.ENSP00000355593	0	0	0	0	0	0	0	0.668	0.668
RGS4	NRG1	9606.ENSP00000397181	9606.ENSP00000384620	0	0	0	0	0.076	0	0	0.637	0.650
RGS4	DAOA	9606.ENSP00000397181	9606.ENSP00000483757	0	0	0	0	0	0	0	0.653	0.653
ZNF804A	DAO	9606.ENSP00000303252	9606.ENSP00000228476	0	0	0	0	0	0	0	0.436	0.436
ZNF804A	RGS4	9606.ENSP00000303252	9606.ENSP00000397181	0	0	0	0	0.081	0	0	0.459	0.481
ZNF804A	GRM3	9606.ENSP00000303252	9606.ENSP00000355316	0	0	0	0	0.077	0	0	0.469	0.488
ZNF804A	DAOA	9606.ENSP00000303252	9606.ENSP00000483757	0	0	0	0	0	0	0	0.520	0.520
ZNF804A	NRG1	9606.ENSP00000303252	9606.ENSP00000384620	0	0	0	0	0	0	0	0.595	0.595
ZNF804A	COMT	9606.ENSP00000303252	9606.ENSP00000354511	0	0	0	0	0	0	0	0.616	0.616
ZNF804A	DTNBP1	9606.ENSP00000303252	9606.ENSP00000341680	0	0	0	0	0	0	0	0.633	0.633
ZNF804A	DISC1	9606.ENSP00000303252	9606.ENSP00000355593	0	0	0	0	0	0	0	0.681	0.681
