Source	Target	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
COMT	ANKK1	9606.ENSP00000354511	9606.ENSP00000306678	0	0	0	0	0	0	0	0.774	0.774
COMT	DRD3	9606.ENSP00000354511	9606.ENSP00000373169	0	0	0	0	0	0	0	0.800	0.800
COMT	BDNF	9606.ENSP00000354511	9606.ENSP00000414303	0	0	0	0	0	0	0	0.808	0.809
DRD3	DRD4	9606.ENSP00000373169	9606.ENSP00000176183	0	0	0	0.869	0	0	0.800	0.888	0.823
DRD3	GNB3	9606.ENSP00000373169	9606.ENSP00000229264	0	0	0	0	0	0.157	0.600	0.218	0.713
DRD3	SLC6A4	9606.ENSP00000373169	9606.ENSP00000261707	0	0	0	0	0.054	0.057	0	0.681	0.690
DRD3	SLC6A3	9606.ENSP00000373169	9606.ENSP00000270349	0	0	0	0	0.062	0.057	0	0.754	0.763
DRD3	GNB2	9606.ENSP00000373169	9606.ENSP00000305260	0	0	0	0	0	0.157	0.600	0.128	0.680
DRD3	ANKK1	9606.ENSP00000373169	9606.ENSP00000306678	0	0	0	0	0	0.056	0	0.666	0.671
DRD3	GNAI2	9606.ENSP00000373169	9606.ENSP00000312999	0	0	0	0	0	0.151	0.600	0.202	0.705
DRD3	GNAI1	9606.ENSP00000373169	9606.ENSP00000343027	0	0	0	0	0	0.303	0.600	0.126	0.735
DRD3	COMT	9606.ENSP00000373169	9606.ENSP00000354511	0	0	0	0	0	0	0	0.800	0.800
DRD3	BDNF	9606.ENSP00000373169	9606.ENSP00000414303	0	0	0	0	0	0	0	0.757	0.757
DRD4	BDNF	9606.ENSP00000176183	9606.ENSP00000414303	0	0	0	0	0	0	0	0.614	0.614
DRD4	GNAI2	9606.ENSP00000176183	9606.ENSP00000312999	0	0	0	0	0	0.151	0.600	0.063	0.654
DRD4	GNB2	9606.ENSP00000176183	9606.ENSP00000305260	0	0	0	0	0	0.157	0.600	0.067	0.658
DRD4	GNAI1	9606.ENSP00000176183	9606.ENSP00000343027	0	0	0	0	0	0.390	0.600	0.158	0.776
DRD4	ANKK1	9606.ENSP00000176183	9606.ENSP00000306678	0	0	0	0	0.077	0.056	0	0.767	0.779
DRD4	GNB3	9606.ENSP00000176183	9606.ENSP00000229264	0	0	0	0	0.062	0.157	0.600	0.420	0.792
DRD4	DRD3	9606.ENSP00000176183	9606.ENSP00000373169	0	0	0	0.869	0	0	0.800	0.888	0.823
DRD4	SLC6A4	9606.ENSP00000176183	9606.ENSP00000261707	0	0	0	0	0	0.057	0	0.873	0.875
DRD4	SLC6A3	9606.ENSP00000176183	9606.ENSP00000270349	0	0	0	0	0	0.057	0	0.874	0.876
DRD4	COMT	9606.ENSP00000176183	9606.ENSP00000354511	0	0	0	0	0	0	0	0.881	0.881
GNAI1	DRD4	9606.ENSP00000343027	9606.ENSP00000176183	0	0	0	0	0	0.390	0.600	0.158	0.776
GNAI1	GNB3	9606.ENSP00000343027	9606.ENSP00000229264	0	0	0	0	0.122	0.369	0.600	0.398	0.848
GNAI1	GNB2	9606.ENSP00000343027	9606.ENSP00000305260	0	0	0	0	0.122	0.752	0.600	0.577	0.958
GNAI1	GNAI2	9606.ENSP00000343027	9606.ENSP00000312999	0	0	0	0.983	0	0.860	0.900	0.771	0.985
GNAI1	DRD3	9606.ENSP00000343027	9606.ENSP00000373169	0	0	0	0	0	0.303	0.600	0.126	0.735
GNAI2	DRD4	9606.ENSP00000312999	9606.ENSP00000176183	0	0	0	0	0	0.151	0.600	0.063	0.654
GNAI2	GNB3	9606.ENSP00000312999	9606.ENSP00000229264	0	0	0	0	0.122	0.588	0.600	0.353	0.894
GNAI2	GNB2	9606.ENSP00000312999	9606.ENSP00000305260	0	0	0	0	0.330	0.667	0.600	0.657	0.965
GNAI2	DRD3	9606.ENSP00000312999	9606.ENSP00000373169	0	0	0	0	0	0.151	0.600	0.202	0.705
GNAI2	GNAI1	9606.ENSP00000312999	9606.ENSP00000343027	0	0	0	0.983	0	0.860	0.900	0.771	0.985
GNB2	DRD4	9606.ENSP00000305260	9606.ENSP00000176183	0	0	0	0	0	0.157	0.600	0.067	0.658
GNB2	GNB3	9606.ENSP00000305260	9606.ENSP00000229264	0	0	0.449	0.981	0	0	0.540	0.521	0.548
GNB2	DRD3	9606.ENSP00000305260	9606.ENSP00000373169	0	0	0	0	0	0.157	0.600	0.128	0.680
GNB2	GNAI1	9606.ENSP00000305260	9606.ENSP00000343027	0	0	0	0	0.122	0.752	0.600	0.577	0.958
GNB2	GNAI2	9606.ENSP00000305260	9606.ENSP00000312999	0	0	0	0	0.330	0.667	0.600	0.657	0.965
GNB3	DRD4	9606.ENSP00000229264	9606.ENSP00000176183	0	0	0	0	0.062	0.157	0.600	0.420	0.792
GNB3	COMT	9606.ENSP00000229264	9606.ENSP00000354511	0	0	0	0	0	0	0	0.427	0.426
GNB3	GNB2	9606.ENSP00000229264	9606.ENSP00000305260	0	0	0.449	0.981	0	0	0.540	0.521	0.548
GNB3	SLC6A4	9606.ENSP00000229264	9606.ENSP00000261707	0	0	0	0	0	0	0	0.602	0.602
GNB3	DRD3	9606.ENSP00000229264	9606.ENSP00000373169	0	0	0	0	0	0.157	0.600	0.218	0.713
GNB3	GNAI1	9606.ENSP00000229264	9606.ENSP00000343027	0	0	0	0	0.122	0.369	0.600	0.398	0.848
GNB3	GNAI2	9606.ENSP00000229264	9606.ENSP00000312999	0	0	0	0	0.122	0.588	0.600	0.353	0.894
SLC6A3	DRD4	9606.ENSP00000270349	9606.ENSP00000176183	0	0	0	0	0	0.057	0	0.874	0.876
SLC6A3	ANKK1	9606.ENSP00000270349	9606.ENSP00000306678	0	0	0	0	0.062	0	0	0.705	0.711
SLC6A3	BDNF	9606.ENSP00000270349	9606.ENSP00000414303	0	0	0	0	0.049	0	0	0.745	0.747
SLC6A3	DRD3	9606.ENSP00000270349	9606.ENSP00000373169	0	0	0	0	0.062	0.057	0	0.754	0.763
SLC6A3	COMT	9606.ENSP00000270349	9606.ENSP00000354511	0	0	0	0	0	0	0	0.860	0.860
SLC6A4	DRD4	9606.ENSP00000261707	9606.ENSP00000176183	0	0	0	0	0	0.057	0	0.873	0.875
SLC6A4	GNB3	9606.ENSP00000261707	9606.ENSP00000229264	0	0	0	0	0	0	0	0.602	0.602
SLC6A4	ANKK1	9606.ENSP00000261707	9606.ENSP00000306678	0	0	0	0	0.062	0	0	0.654	0.661
SLC6A4	DRD3	9606.ENSP00000261707	9606.ENSP00000373169	0	0	0	0	0.054	0.057	0	0.681	0.690
SLC6A4	COMT	9606.ENSP00000261707	9606.ENSP00000354511	0	0	0	0	0	0	0	0.873	0.873
SLC6A4	BDNF	9606.ENSP00000261707	9606.ENSP00000414303	0	0	0	0	0.049	0	0	0.910	0.911
